location,geo_lat,geo_long,number_of_rooms,number_of_toilets,surface_size,price
0.0,21.004206327486315,105.79922501006467,2.0,1.0,85.0,6.5
0.0,20.9996335,105.80813710000007,3.0,2.0,115.0,10.0
0.0,20.9934864,105.806908,2.0,2.0,111.0,13.0
0.0,20.9934864,105.806908,2.0,2.0,94.0,10.0
0.0,20.9934864,105.80690800000002,3.0,2.0,145.0,13.0
0.0,20.993579,105.79820940000002,2.0,2.0,96.0,13.9
0.0,20.993579,105.79820940000002,2.0,2.0,88.0,9.5
0.0,20.993579,105.79820940000002,2.0,2.0,95.0,12.8
0.0,21.0277644,105.83415979999995,2.0,2.0,116.0,13.0
0.0,20.993579,105.79820940000002,2.0,2.0,96.0,12.0
0.0,21.00267,105.8154,3.0,2.0,135.0,31.0
0.0,20.993579,105.79820940000002,2.0,2.0,112.0,13.0
0.0,20.993579,105.79820940000002,2.0,2.0,111.0,13.0
0.0,21.00202,105.8204,2.0,2.0,96.0,12.0
0.0,21.00186,105.8205,2.0,2.0,96.0,12.0
0.0,21.0083656,105.80291,3.0,2.0,153.0,15.0
0.0,20.993579,105.79820940000002,2.0,2.0,111.0,9.0
0.0,20.997612,105.809326,2.0,2.0,85.0,8.0
0.0,20.9899429,105.80128760000002,3.0,2.0,111.0,11.0
0.0,21.0026665,105.81543,2.0,2.0,106.0,14.0
0.0,20.98981,105.80158200000005,2.0,2.0,80.0,7.0
0.0,20.993579,105.79820940000002,3.0,2.0,132.0,10.0
0.0,21.004439304133008,105.81536531448364,2.0,2.0,125.0,19.0
0.0,21.00310717904347,105.81620216369629,3.0,2.0,132.0,29.5
0.0,21.0061817,105.806427,3.0,2.0,111.7,20.3
0.0,20.993579,105.79820940000002,3.0,2.0,145.0,18.0
0.0,20.993579,105.79820940000002,3.0,2.0,145.0,11.0
0.0,20.993579,105.79820940000002,3.0,2.0,146.0,11.0
0.0,20.989810943603516,105.80158233642578,2.0,2.0,80.0,7.0
0.0,20.993486404418945,105.8069076538086,3.0,2.0,129.0,14.0
0.0,20.993579,105.79820940000002,3.0,2.0,132.0,11.0
0.0,21.00098419189453,105.80147552490234,2.0,2.0,90.0,7.5
0.0,20.9805944,105.78863290000004,2.0,2.0,107.0,13.0
0.0,20.993579,105.79820940000002,2.0,2.0,85.0,10.0
0.0,20.9934864,105.806908,3.0,2.0,132.0,14.0
0.0,20.9846113,105.79363790000002,2.0,2.0,94.0,11.0
0.0,20.9846113,105.79363790000002,3.0,2.0,166.0,15.0
0.0,21.00245,105.8056,2.0,2.0,109.0,10.0
0.0,20.993579,105.79820940000002,2.0,2.0,85.0,10.0
0.0,20.9846113,105.79363790000002,2.0,2.0,108.0,10.0
0.0,20.9934864,105.806908,2.0,2.0,108.0,12.0
0.0,21.0031672751683,105.81619143486,3.0,2.0,109.0,20.0
0.0,21.0043090969418,105.8154296875,2.0,2.0,111.0,14.0
0.0,20.9934864,105.806908,2.0,2.0,110.0,12.0
0.0,20.99349,105.8069,2.0,2.0,120.0,11.0
0.0,21.00245,105.8056,2.0,2.0,86.0,12.0
0.0,21.0024452,105.805595,2.0,2.0,100.0,11.5
0.0,20.993579,105.79820940000002,3.0,2.0,130.0,11.0
0.0,20.9934864,105.806908,2.0,2.0,111.0,10.0
0.0,20.9934864,105.806908,3.0,3.0,129.0,16.0
0.0,20.99349,105.8069,3.0,3.0,145.0,16.0
3.0,21.0120564,105.775124,4.0,3.0,142.0,12.0
0.0,20.99349,105.8069,3.0,2.0,129.0,14.0
0.0,20.99349,105.8069,2.0,2.0,100.0,12.0
0.0,20.99349,105.8069,2.0,2.0,95.0,11.0
0.0,21.00267,105.8154,2.0,2.0,105.0,15.0
0.0,21.00049,105.8072,3.0,2.0,142.0,11.0
0.0,20.99349,105.8069,3.0,2.0,136.0,11.0
0.0,20.99349,105.8069,3.0,2.0,90.0,12.5
0.0,20.993579,105.79820940000002,3.0,2.0,130.0,17.1
0.0,20.993579,105.79820940000002,3.0,2.0,132.0,16.0
0.0,20.99349,105.8069,3.0,2.0,115.0,10.0
0.0,20.99349,105.8069,3.0,2.0,107.0,10.5
3.0,21.00269889831543,105.79242706298828,3.0,3.0,130.0,17.0
0.0,20.99349,105.8069,2.0,2.0,111.0,13.0
3.0,21.0346774617146,105.77155685424805,2.0,2.0,124.0,8.0
3.0,21.0320214,105.76941750000003,3.0,2.0,150.0,10.0
3.0,21.0790156,105.76345089999995,3.0,2.0,159.0,11.0
3.0,21.030004498803443,105.776615858078,2.0,2.0,146.0,19.0
3.0,21.0161448,105.7790996,2.0,2.0,106.0,23.0
3.0,21.0161448,105.7790996,2.0,2.0,106.0,20.3
3.0,21.01414346184767,105.77572107315063,3.0,2.0,190.0,25.6
3.0,21.01417350769043,105.77587127685547,3.0,3.0,189.0,35.5
3.0,21.0790156,105.76345089999995,3.0,2.0,190.0,25.0
3.0,21.0136627275402,105.77543139457703,2.0,2.0,100.0,17.0
3.0,21.0360261,105.7709625,3.0,2.0,128.0,17.0
3.0,21.01206,105.7751,2.0,2.0,86.0,12.0
3.0,21.031898973848733,105.76711511611938,3.0,2.0,145.0,15.0
3.0,21.01206,105.7751,2.0,2.0,85.0,11.0
3.0,21.01206,105.7751,2.0,2.0,85.0,11.0
3.0,21.01206,105.7751,2.0,2.0,86.0,12.0
3.0,21.0790156,105.76345089999995,3.0,2.0,130.0,17.5
